Data_as_of,Start_week,End_Week,State,Sex,Age_group,COVID-19_Deaths,Total_Deaths,Pneumonia_Deaths,Pneumonia_and_COVID-19_Deaths,Influenza_Deaths,"Pneumonia,_Influenza,_or_COVID-19_Deaths",Footnote
09/02/2020,02/01/2020,08/29/2020,Utah,Female,75-84_years,42,1502,91,12,,124,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Utah,Female,85_years_and_over,53,2065,89,10,,134,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Utah,Female,All_Ages,161,5780,302,47,13,429,
09/02/2020,02/01/2020,08/29/2020,Utah,Unknown,Under_1_year,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Utah,Unknown,0-17_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Utah,Unknown,1-4_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Utah,Unknown,5-14_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Utah,Unknown,15-24_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Utah,Unknown,18-29_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Utah,Unknown,25-34_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Utah,Unknown,30-49_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Utah,Unknown,35-44_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Utah,Unknown,45-54_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Utah,Unknown,50-64_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Utah,Unknown,55-64_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Utah,Unknown,65-74_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Utah,Unknown,75-84_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Utah,Unknown,85_years_and_over,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Utah,Unknown,All_Ages,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Utah,All_Sexes,All_Ages,407,12132,693,144,40,996,
09/02/2020,02/01/2020,08/29/2020,Vermont,Male,Under_1_year,0,,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Vermont,Male,0-17_years,0,,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Vermont,Male,1-4_years,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Vermont,Male,5-14_years,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Vermont,Male,15-24_years,0,15,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Vermont,Male,18-29_years,0,28,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Vermont,Male,25-34_years,0,43,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Vermont,Male,30-49_years,,128,,,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Vermont,Male,35-44_years,,58,,,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Vermont,Male,45-54_years,,110,,,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Vermont,Male,50-64_years,,334,11,,,14,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Vermont,Male,55-64_years,,266,,,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Vermont,Male,65-74_years,,383,18,,,25,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Vermont,Male,75-84_years,16,462,35,,,50,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Vermont,Male,85_years_and_over,,487,38,,,44,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Vermont,Male,All_Ages,35,1831,104,12,10,137,
09/02/2020,02/01/2020,08/29/2020,Vermont,Female,Under_1_year,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Vermont,Female,0-17_years,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Vermont,Female,1-4_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Vermont,Female,5-14_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Vermont,Female,15-24_years,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Vermont,Female,18-29_years,0,14,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Vermont,Female,25-34_years,0,13,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Vermont,Female,30-49_years,,67,,,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Vermont,Female,35-44_years,,30,0,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Vermont,Female,45-54_years,,66,,,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Vermont,Female,50-64_years,0,177,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Vermont,Female,55-64_years,0,140,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Vermont,Female,65-74_years,,279,,0,,16,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Vermont,Female,75-84_years,,399,16,0,,24,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Vermont,Female,85_years_and_over,10,722,38,,,49,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Vermont,Female,All_Ages,24,1660,67,,,95,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Vermont,Unknown,Under_1_year,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Vermont,Unknown,0-17_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Vermont,Unknown,1-4_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Vermont,Unknown,5-14_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Vermont,Unknown,15-24_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Vermont,Unknown,18-29_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Vermont,Unknown,25-34_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Vermont,Unknown,30-49_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Vermont,Unknown,35-44_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Vermont,Unknown,45-54_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Vermont,Unknown,50-64_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Vermont,Unknown,55-64_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Vermont,Unknown,65-74_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Vermont,Unknown,75-84_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Vermont,Unknown,85_years_and_over,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Vermont,Unknown,All_Ages,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Vermont,All_Sexes,All_Ages,59,3491,171,14,16,232,
09/02/2020,02/01/2020,08/29/2020,Virginia,Male,Under_1_year,0,136,0,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Virginia,Male,0-17_years,0,240,,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Virginia,Male,1-4_years,0,24,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Virginia,Male,5-14_years,0,33,0,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Virginia,Male,15-24_years,,332,,,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Virginia,Male,18-29_years,,584,,,,12,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Virginia,Male,25-34_years,,652,11,,,15,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Virginia,Male,30-49_years,64,1832,57,28,,99,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Virginia,Male,35-44_years,24,877,24,,,44,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Virginia,Male,45-54_years,74,1565,71,33,,116,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Virginia,Male,50-64_years,229,4431,262,109,12,394,
09/02/2020,02/01/2020,08/29/2020,Virginia,Male,55-64_years,192,3468,219,94,,326,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Virginia,Male,65-74_years,302,4860,337,130,19,528,
09/02/2020,02/01/2020,08/29/2020,Virginia,Male,75-84_years,380,5584,430,143,10,676,
09/02/2020,02/01/2020,08/29/2020,Virginia,Male,85_years_and_over,335,4840,349,102,12,593,
09/02/2020,02/01/2020,08/29/2020,Virginia,Male,All_Ages,1314,22371,1445,514,62,2305,
09/02/2020,02/01/2020,08/29/2020,Virginia,Female,Under_1_year,0,140,0,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Virginia,Female,0-17_years,0,205,,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Virginia,Female,1-4_years,0,19,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Virginia,Female,5-14_years,0,28,0,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Virginia,Female,15-24_years,0,104,,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Virginia,Female,18-29_years,,199,,,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Virginia,Female,25-34_years,,281,,,,10,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Virginia,Female,30-49_years,36,999,42,11,,70,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Virginia,Female,35-44_years,19,467,23,,,35,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Virginia,Female,45-54_years,40,946,49,12,,79,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Virginia,Female,50-64_years,125,2877,190,56,13,272,
09/02/2020,02/01/2020,08/29/2020,Virginia,Female,55-64_years,99,2295,154,45,12,220,
09/02/2020,02/01/2020,08/29/2020,Virginia,Female,65-74_years,219,3664,248,92,,379,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Virginia,Female,75-84_years,335,5361,314,105,12,556,
09/02/2020,02/01/2020,08/29/2020,Virginia,Female,85_years_and_over,577,7977,443,132,15,903,
09/02/2020,02/01/2020,08/29/2020,Virginia,Female,All_Ages,1293,21282,1241,397,52,2189,
09/02/2020,02/01/2020,08/29/2020,Virginia,Unknown,Under_1_year,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Virginia,Unknown,0-17_years,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Virginia,Unknown,1-4_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Virginia,Unknown,5-14_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Virginia,Unknown,15-24_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Virginia,Unknown,18-29_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Virginia,Unknown,25-34_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Virginia,Unknown,30-49_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Virginia,Unknown,35-44_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Virginia,Unknown,45-54_years,,,,,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Virginia,Unknown,50-64_years,,,,,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Virginia,Unknown,55-64_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Virginia,Unknown,65-74_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Virginia,Unknown,75-84_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Virginia,Unknown,85_years_and_over,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Virginia,Unknown,All_Ages,,,,,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Virginia,All_Sexes,All_Ages,2608,43656,2687,912,114,4495,
09/02/2020,02/01/2020,08/29/2020,Washington,Male,Under_1_year,0,108,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Washington,Male,0-17_years,0,209,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Washington,Male,1-4_years,0,23,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Washington,Male,5-14_years,0,36,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Washington,Male,15-24_years,,298,,,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Washington,Male,18-29_years,,520,13,,,17,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Washington,Male,25-34_years,,525,16,,,19,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Washington,Male,30-49_years,45,1419,58,23,,85,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Washington,Male,35-44_years,21,697,25,,,40,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Washington,Male,45-54_years,46,1203,65,24,,93,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Washington,Male,50-64_years,140,3347,233,82,15,305,
09/02/2020,02/01/2020,08/29/2020,Washington,Male,55-64_years,115,2605,194,71,12,249,
09/02/2020,02/01/2020,08/29/2020,Washington,Male,65-74_years,195,4108,361,103,21,474,
09/02/2020,02/01/2020,08/29/2020,Washington,Male,75-84_years,246,4477,385,133,10,508,
09/02/2020,02/01/2020,08/29/2020,Washington,Male,85_years_and_over,280,4326,387,150,10,527,
09/02/2020,02/01/2020,08/29/2020,Washington,Male,All_Ages,912,18406,1441,495,64,1920,
09/02/2020,02/01/2020,08/29/2020,Washington,Female,Under_1_year,0,91,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Washington,Female,0-17_years,0,144,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Washington,Female,1-4_years,0,13,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Washington,Female,5-14_years,0,27,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Washington,Female,15-24_years,0,83,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Washington,Female,18-29_years,,142,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Washington,Female,25-34_years,,192,,0,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Washington,Female,30-49_years,14,762,31,,,42,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Washington,Female,35-44_years,,362,,,,16,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Washington,Female,45-54_years,26,758,56,15,,70,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Washington,Female,50-64_years,74,2215,181,36,,227,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Washington,Female,55-64_years,56,1737,144,28,,179,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Washington,Female,65-74_years,130,2978,229,71,,297,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Washington,Female,75-84_years,207,3993,306,113,17,415,
09/02/2020,02/01/2020,08/29/2020,Washington,Female,85_years_and_over,331,6550,439,128,,650,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Washington,Female,All_Ages,757,16784,1193,357,49,1639,
09/02/2020,02/01/2020,08/29/2020,Washington,Unknown,Under_1_year,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Washington,Unknown,0-17_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Washington,Unknown,1-4_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Washington,Unknown,5-14_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Washington,Unknown,15-24_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Washington,Unknown,18-29_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Washington,Unknown,25-34_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Washington,Unknown,30-49_years,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Washington,Unknown,35-44_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Washington,Unknown,45-54_years,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Washington,Unknown,50-64_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Washington,Unknown,55-64_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Washington,Unknown,65-74_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Washington,Unknown,75-84_years,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Washington,Unknown,85_years_and_over,0,0,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,Washington,Unknown,All_Ages,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,Washington,All_Sexes,All_Ages,1669,35191,2634,852,113,3559,
09/02/2020,02/01/2020,08/29/2020,West_Virginia,Male,Under_1_year,0,31,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,West_Virginia,Male,0-17_years,0,58,,0,0,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,West_Virginia,Male,1-4_years,0,,0,0,0,0,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,West_Virginia,Male,5-14_years,0,14,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,West_Virginia,Male,15-24_years,0,67,0,0,0,0,
09/02/2020,02/01/2020,08/29/2020,West_Virginia,Male,18-29_years,,139,,,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,West_Virginia,Male,25-34_years,,185,,,,,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,West_Virginia,Male,30-49_years,0,604,21,0,,25,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,West_Virginia,Male,35-44_years,0,314,12,0,,13,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,West_Virginia,Male,45-54_years,,471,14,0,,22,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,West_Virginia,Male,50-64_years,,1346,74,,,87,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,West_Virginia,Male,55-64_years,,1057,68,,,76,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,West_Virginia,Male,65-74_years,24,1577,117,11,,137,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,West_Virginia,Male,75-84_years,23,1632,140,12,,160,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
09/02/2020,02/01/2020,08/29/2020,West_Virginia,Male,85_years_and_over,19,1095,94,,,110,One_or_more_data_cells_have_counts_between_1–9_and_have_been_suppressed_in_accordance_with_NCHS_confidentiality_standards.
